,0,1,2
0,2.7693949642118585,0.7622157283293156,0
1,1.519270524805942,1.4879478444887595,0
2,2.4070836266297766,2.8366052842930256,0
3,1.2765338889535258,1.396749479378055,0
4,0.3801647993413786,4.396517180460684,0
5,1.4163410491392767,2.036887984978577,0
6,2.41263277913039,1.5982329820025862,0
7,0.4513786232330632,3.869842298509136,0
8,1.876483613250118,3.6199277952468263,0
9,1.860095622028001,0.5112752644900398,0
10,4.184931331450122,2.2091114952304824,0
11,2.6176415220647145,1.5346880981803306,0
12,2.998054968181104,1.836065060562497,0
13,2.2682706404939106,0.8465973561893847,0
14,0.9881733530635994,2.1648918193848083,0
15,3.370939751298474,2.0032715002010857,0
16,-0.5477402601445336,0.9779204622229174,0
17,1.5023621853783447,0.8361739196985347,0
18,2.226693696078322,0.8568080216061231,0
19,2.362082101569237,1.2146289978426124,0
20,2.305121754258429,2.488135435984457,0
21,2.141868539363314,1.8743679176115293,0
22,2.5346522865545986,1.4504785161272626,0
23,1.9415192761930606,1.5957696470847202,0
24,2.6018574653183655,1.7314081608931804,0
25,0.930294097836385,2.734605198223017,0
26,1.9090248459916672,2.688450999301917,0
27,1.463107379287028,2.6724299471930912,0
28,1.507481566683854,3.122155561608559,0
29,3.282337338601489,2.253769777652395,0
30,1.2793934157036237,2.9421032954338973,0
31,0.9659337132197661,2.529124814075235,0
32,2.7306254366924536,1.50169625802534,0
33,0.38697109989302647,1.621319021756578,0
34,0.8116295829782672,3.7650669364169276,0
35,1.324322460035846,2.6144532287205937,0
36,5.134181853345803,1.3853855960953196,0
37,3.5844275140204855,2.9058156583717585,0
38,2.39235547690423,1.0190900639901466,0
39,2.8081878109757596,0.3026349292763091,0
40,3.1903337412550874,3.9914333084656795,0
41,1.0946895920929416,1.2438171769907727,0
42,2.3987902081547516,-0.3718484393085588,0
43,1.194567185641913,3.2618415259015228,0
44,2.7381924687437107,3.654147334520199,0
45,3.4501445505204273,1.4854444858854814,0
46,2.437549958922424,0.5532343819817152,0
47,2.7064863050104546,2.309724962774592,0
48,3.0401440533462685,1.0865193312150834,0
49,1.3673054720805535,3.3437499047265886,0
50,0.5273796634293155,0.6227893591491571,0
51,3.08924198444179,0.26861336571925976,0
52,4.27747481239173,1.150884103146449,0
53,1.986506091812499,2.423495362678281,0
54,2.017837261165666,0.9463724409494811,0
55,2.47328141746913,2.6546863869472985,0
56,2.3285844511190006,0.4565390916763521,0
57,0.6757962547511602,2.1231337662070997,0
58,0.09325062327789158,3.428146340150911,0
59,3.0627030922111294,1.2739638419574764,0
60,1.8424876267365404,2.7225664880991034,0
61,2.8377013864229315,1.718058020002406,0
62,0.37059343985992776,1.8297635838261923,0
63,1.1951991080713467,1.4141241127943893,0
64,3.0586186517470875,1.8939291654957953,0
65,0.6435832560972456,1.8047439590229084,0
66,2.710692542087881,4.047165970275395,0
67,1.7525151182698533,3.7607655592424347,0
68,1.4248657959146955,2.346685479806979,0
69,2.4782994520618784,3.0794685591455577,0
70,2.7088076689836718,3.378421732396567,0
71,0.28507664719078174,3.981013740238194,0
72,3.0294487749396675,1.3343210343570928,0
73,1.4950673775883914,2.214970462118727,0
74,0.05174367043434902,1.7810428752286809,0
75,2.070360642266649,0.2516648561956263,0
76,2.568590385593313,3.196542672390124,0
77,1.2048727901978395,1.993173964872008,0
78,2.292641088133325,1.6875253681025406,0
79,0.41385960500758645,3.890110812858162,0
80,1.5497171375924577,1.0680932744576017,0
81,1.3998231245834938,0.8888041657443209,0
82,2.0886243191714655,1.3624620630978386,0
83,1.4108060109206346,1.933462848607545,0
84,2.323043800416409,3.3469942375774386,0
85,0.5923119736651854,0.3421546797470989,0
86,1.5043164744868571,2.7780245980615232,0
87,3.252809956251734,0.29128189082761824,0
88,2.5122245887429955,0.3814765847381332,0
89,2.9415877069732934,3.545849126840608,0
90,2.896365449468254,-0.9803687873118085,0
91,3.364147399791534,1.0185438591755434,0
92,0.3129742686861825,0.03004364329463627,0
93,3.2038576385379054,1.6711210176436297,0
94,3.259385982837978,2.595431400269238,0
95,2.8975796449832276,1.5509473085934093,0
96,2.994511193118288,2.703067477618193,0
97,0.4870729384658061,1.152813438488078,0
98,2.2233122071125426,0.6131093553451261,0
99,2.1173401186661316,1.6987518256472347,0
100,3.016703917236555,0.6222744820677726,0
101,0.5512192424681215,3.5902034870313253,0
102,2.6852150463034365,2.790964529853597,0
103,2.7560210463530956,3.211244399479373,0
104,3.0341417558482497,1.402187161735363,0
105,1.399344812153898,1.8369177546931925,0
106,2.219013992581956,2.772123586769471,0
107,2.3189205391777117,1.1826680072221851,0
108,1.8359648279074197,0.4558872015731583,0
109,3.614383803690985,2.0242038172257617,0
110,3.93766690244331,1.1080370009229412,0
111,2.064473085940898,2.235843656641268,0
112,1.4588585191578196,2.7960791757939725,0
113,0.6364473649966425,3.6993115808305985,0
114,1.0960860846592593,1.4216436212295653,0
115,1.0963977405102812,2.511647886827281,0
116,2.1435040631211124,3.8857418421740895,0
117,1.7553565898350008,0.7843182411597718,0
118,1.2991451088672092,2.285676783831803,0
119,2.4663923975353157,1.487350137134853,0
120,0.17310196536758093,1.4870532738123918,0
121,-0.7122434292746074,0.8459799785892061,0
122,2.2553259448619523,2.406127817907553,0
123,2.2113555645886094,3.961732910004046,0
124,2.14971920336001,0.9947749915745743,0
125,3.171109951197354,1.9455314324033741,0
126,3.6059136362228337,-0.8432508020824878,0
127,2.754271834754739,3.0106628781810656,0
128,1.820029952865431,1.7684675951698168,0
129,0.8184865218547801,2.5456730437534216,0
130,2.6414596259686864,1.6411804593439474,0
131,1.3443500145091805,3.5781242496153975,0
132,0.30995966429965827,0.9214580825476675,0
133,2.2080261218635036,2.72547891456939,0
134,1.547270595394595,2.6126977632707815,0
135,2.4722054563240645,1.505630407547431,0
136,2.331871128588534,1.436376363813136,0
137,2.784622690641414,1.4470850304170337,0
138,2.8598589542819624,0.5586007424916068,0
139,0.9107285345787823,1.5085467663464258,0
140,1.715172474581448,0.15817492732594784,0
141,0.8619852995369461,1.5855725728709666,0
142,0.8342416885889135,3.104845121377925,0
143,2.2762086422546965,2.5920512500442197,0
144,2.070184470599666,2.1555137568897846,0
145,1.4184136448027473,1.3699991445544701,0
146,3.7794780391056406,1.289300147336903,0
147,0.9496773021278366,1.9289244118488917,0
